"wordlist","separdate","country","ndays","notzero","maxdays","maxratio"
"anger","Before","CHL",3,"negative",52,5.77777777777778
"anger","Before","CHL",5,"zero",52,5.77777777777778
"anger","Before","CHL",3,"negative",52,5.77777777777778
"anger","Before","CHL",8,"zero",52,5.77777777777778
"anger","Before","CHL",52,"positive",52,5.77777777777778
"anger","Before","CHL",1,"zero",52,5.77777777777778
"anger","Before","CHL",5,"positive",52,5.77777777777778
"anger","Before","CHL",3,"zero",52,5.77777777777778
"anger","Before","CHL",2,"positive",52,5.77777777777778
"anger","Before","CHL",1,"zero",52,5.77777777777778
"anger","Before","CHL",2,"positive",52,5.77777777777778
"anger","Before","CHL",3,"zero",52,5.77777777777778
"anger","Before","CHL",5,"positive",52,5.77777777777778
"anger","Before","CHL",3,"zero",52,5.77777777777778
"anger","Before","CHL",9,"positive",52,5.77777777777778
"anger","Before","CHL",14,"zero",52,5.77777777777778
"anger","Before","CHL",10,"positive",52,5.77777777777778
"anger","Before","CHL",11,"zero",52,5.77777777777778
"anger","Before","CHL",2,"positive",52,5.77777777777778
"anger","Before","CHL",1,"zero",52,5.77777777777778
"anger","Before","CHL",1,"positive",52,5.77777777777778
"anger","Before","CHL",2,"zero",52,5.77777777777778
"anger","Before","CHL",3,"positive",52,5.77777777777778
"anger","Before","CHL",5,"zero",52,5.77777777777778
"anger","Before","CHL",2,"positive",52,5.77777777777778
"anger","Before","DEU",7,"zero",8,0.533333333333333
"anger","Before","DEU",1,"positive",8,0.533333333333333
"anger","Before","DEU",65,"zero",8,0.533333333333333
"anger","Before","DEU",1,"positive",8,0.533333333333333
"anger","Before","DEU",16,"zero",8,0.533333333333333
"anger","Before","DEU",1,"negative",8,0.533333333333333
"anger","Before","DEU",46,"zero",8,0.533333333333333
"anger","Before","DEU",1,"negative",8,0.533333333333333
"anger","Before","DEU",7,"zero",8,0.533333333333333
"anger","Before","DEU",1,"negative",8,0.533333333333333
"anger","Before","DEU",22,"zero",8,0.533333333333333
"anger","Before","DEU",1,"positive",8,0.533333333333333
"anger","Before","DEU",8,"zero",8,0.533333333333333
"anger","Before","DEU",1,"positive",8,0.533333333333333
"anger","Before","DEU",31,"zero",8,0.533333333333333
"anger","Before","DEU",5,"positive",8,0.533333333333333
"anger","Before","DEU",1,"zero",8,0.533333333333333
"anger","Before","DEU",2,"positive",8,0.533333333333333
"anger","Before","DEU",62,"zero",8,0.533333333333333
"anger","Before","DEU",8,"positive",8,0.533333333333333
"anger","Before","DEU",70,"zero",8,0.533333333333333
"anger","Before","DEU",1,"negative",8,0.533333333333333
"anger","Before","DEU",4,"zero",8,0.533333333333333
"anger","Before","DEU",1,"positive",8,0.533333333333333
"anger","Before","DEU",4,"zero",8,0.533333333333333
"anger","Before","DEU",2,"positive",8,0.533333333333333
"anger","Before","DEU",22,"zero",8,0.533333333333333
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",6,"zero",21,3
"anger","Before","ECU",4,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",7,"positive",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",7,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"positive",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"positive",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",13,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",5,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",6,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",6,"zero",21,3
"anger","Before","ECU",5,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",5,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",6,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",4,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",4,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",5,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",5,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",5,"zero",21,3
"anger","Before","ECU",3,"positive",21,3
"anger","Before","ECU",5,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",4,"negative",21,3
"anger","Before","ECU",4,"zero",21,3
"anger","Before","ECU",4,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",6,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",4,"zero",21,3
"anger","Before","ECU",3,"positive",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",6,"zero",21,3
"anger","Before","ECU",21,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",2,"positive",21,3
"anger","Before","ECU",10,"zero",21,3
"anger","Before","ECU",3,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",2,"positive",21,3
"anger","Before","ECU",7,"zero",21,3
"anger","Before","ECU",2,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",6,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",7,"zero",21,3
"anger","Before","ECU",3,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",4,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",1,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",5,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",5,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",5,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"positive",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",7,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",2,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",1,"zero",21,3
"anger","Before","ECU",1,"negative",21,3
"anger","Before","ECU",3,"zero",21,3
"anger","Before","ECU",10,"negative",21,3
"anger","Before","ECU",2,"zero",21,3
"anger","Before","ECU",6,"negative",21,3
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",3,"positive",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",15,"zero",7,2.33333333333333
"anger","Before","ESP",2,"positive",7,2.33333333333333
"anger","Before","ESP",39,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",2,"positive",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",3,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",23,"zero",7,2.33333333333333
"anger","Before","ESP",3,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",2,"negative",7,2.33333333333333
"anger","Before","ESP",11,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",5,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",4,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",5,"negative",7,2.33333333333333
"anger","Before","ESP",5,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",3,"zero",7,2.33333333333333
"anger","Before","ESP",3,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",4,"zero",7,2.33333333333333
"anger","Before","ESP",2,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",5,"negative",7,2.33333333333333
"anger","Before","ESP",4,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",19,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",44,"zero",7,2.33333333333333
"anger","Before","ESP",2,"negative",7,2.33333333333333
"anger","Before","ESP",5,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",11,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",20,"zero",7,2.33333333333333
"anger","Before","ESP",7,"positive",7,2.33333333333333
"anger","Before","ESP",6,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",4,"zero",7,2.33333333333333
"anger","Before","ESP",2,"positive",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",5,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",9,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",3,"zero",7,2.33333333333333
"anger","Before","ESP",2,"positive",7,2.33333333333333
"anger","Before","ESP",10,"zero",7,2.33333333333333
"anger","Before","ESP",1,"positive",7,2.33333333333333
"anger","Before","ESP",3,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",2,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",3,"zero",7,2.33333333333333
"anger","Before","ESP",2,"negative",7,2.33333333333333
"anger","Before","ESP",6,"zero",7,2.33333333333333
"anger","Before","ESP",3,"negative",7,2.33333333333333
"anger","Before","ESP",5,"positive",7,2.33333333333333
"anger","Before","ESP",3,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",1,"zero",7,2.33333333333333
"anger","Before","ESP",2,"negative",7,2.33333333333333
"anger","Before","ESP",7,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",5,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","ESP",2,"zero",7,2.33333333333333
"anger","Before","ESP",1,"negative",7,2.33333333333333
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",9,"positive",9,1
"anger","Before","FRA",13,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",12,"zero",9,1
"anger","Before","FRA",2,"positive",9,1
"anger","Before","FRA",3,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",5,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",3,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",4,"zero",9,1
"anger","Before","FRA",3,"positive",9,1
"anger","Before","FRA",6,"zero",9,1
"anger","Before","FRA",5,"positive",9,1
"anger","Before","FRA",5,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",6,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",7,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",4,"positive",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",2,"positive",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",2,"positive",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",9,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",1,"positive",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",3,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",3,"negative",9,1
"anger","Before","FRA",6,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",1,"zero",9,1
"anger","Before","FRA",3,"negative",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",4,"negative",9,1
"anger","Before","FRA",11,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",3,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",10,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",22,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",3,"zero",9,1
"anger","Before","FRA",1,"negative",9,1
"anger","Before","FRA",3,"zero",9,1
"anger","Before","FRA",2,"negative",9,1
"anger","Before","FRA",13,"zero",9,1
"anger","Before","FRA",3,"negative",9,1
"anger","Before","FRA",16,"zero",9,1
"anger","Before","FRA",4,"negative",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",2,"positive",9,1
"anger","Before","FRA",2,"zero",9,1
"anger","Before","FRA",1,"positive",9,1
